TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target,Target_pca
-0.9732891869082659,1,36,0,1.4265675992166453,0,-0.5481167958251766,-0.20433291408362084,0.0063550956903772205,0,0
0.2672714847894016,1,15,0,1.3145110776255458,0,0.30032680458015965,-0.20433291408362084,2.220339354701739,1,1
-0.5889431773418478,1,23,2,-1.4308737013563904,3,-0.9016349626607334,-0.20433291408362084,-1.0152470456651772,2,2
-0.3895422752307855,1,33,2,-1.0386758757875423,3,-1.3399974895368238,-0.20433291408362084,0.8914802284882567,0,0
-0.7058912412152659,1,28,0,-1.48690196215194,3,0.73868933145625,-0.20433291408362084,-1.102475470095006,2,2
-0.9973022486467737,0,39,0,-0.4223650070364954,0,0.27204535123331514,-0.20433291408362084,2.1071142122387387,0,0
-0.4343483875759615,0,16,1,1.2584828168299962,2,2.4214358055935006,-0.20433291408362084,-0.5866481453544774,1,1
-0.6576595851128134,0,11,1,0.3620306441012006,1,-0.47741316245806525,-0.20433291408362084,1.0261828131715114,1,1
1.7735515857390036,1,26,0,0.5861436872833995,0,0.0033715444382919554,-0.20433291408362084,-1.0409723510999525,2,2
-0.9606489304439156,0,0,2,0.41805890489675035,1,-0.8592127826404666,-0.20433291408362084,0.6432298788193803,3,3
-0.37063327369061944,1,22,2,-1.3188171797652908,3,0.7528300581296723,-0.20433291408362084,-0.9111731166613077,2,2
0.6724448004000604,0,23,1,-1.1507323973786416,3,-0.12389499562250848,-0.20433291408362084,-0.8878188307181818,2,2
1.6563979892401488,1,22,0,-1.0386758757875423,3,0.04579372445855877,-0.20433291408362084,-1.2540542853068366,2,2
-0.44952354642069614,1,21,2,-1.48690196215194,3,0.20134171786620375,-0.20433291408362084,-1.2258273750736364,2,1
0.5728642433760339,1,10,0,-0.4783932678320451,1,0.1306380844990924,-0.20433291408362084,-0.4152741339332063,1,1
0.8823621218459613,0,2,1,-1.4308737013563904,3,0.5407191580283383,-0.20433291408362084,-1.0129656435409227,3,3
0.6669981858259909,1,8,2,-0.31030848544539597,1,1.6154143852084308,-0.20433291408362084,0.00578154453904955,3,3
-0.9575659410623668,0,0,1,0.8102567304655983,2,-0.19459862898961985,-0.20433291408362084,0.7325527891500397,3,3
-0.7766972306781701,0,8,2,-1.48690196215194,3,0.6962671514359833,-0.20433291408362084,0.3792606429094281,3,3
-0.8183518427666518,1,20,1,1.482595860012195,2,-1.1561680427823342,-0.20433291408362084,0.16988886771269524,1,1
-0.7277462103866897,1,19,1,-0.3663367462409457,0,-0.37842807574410936,-0.20433291408362084,1.0392541463301188,1,1
-0.8427417143184602,1,1,2,-0.31030848544539597,1,0.0033715444382919554,-0.20433291408362084,0.9954030882156606,3,3
0.16313495456819732,1,13,2,-1.2627889189697412,3,0.3144675312535819,3.2111588614747104,-0.9435147443060421,1,1
-0.523001460014276,1,33,2,-1.3188171797652908,3,-0.33600589572384254,-0.20433291408362084,-0.8082027615245019,0,0
-0.9958977757062903,0,15,2,1.1464262952388966,2,2.2093249054921666,-0.20433291408362084,-0.3719684615117516,1,1
-0.1756855784640165,1,24,0,-1.2067606581741914,3,0.5407191580283383,6.626650637033042,-1.1302133255518507,2,2
-0.8834371741549044,1,25,1,-0.4223650070364954,1,-0.35014662239726485,-0.20433291408362084,-0.6147419097846908,2,2
-0.5849695465834072,1,19,2,-0.03016718146764738,0,1.0922074982918069,-0.20433291408362084,-0.8488890463218124,1,1
-0.8291423056020726,1,11,1,-0.9826476149919926,3,2.3083099922061225,-0.20433291408362084,-0.9565246255555786,1,1
-0.9245779546797946,0,24,2,0.8102567304655983,0,-1.4107011229039352,-0.20433291408362084,0.8314135478677338,2,2
-0.8190369515181071,1,3,0,-0.8705910934008931,0,1.9406510986971433,-0.20433291408362084,1.2127149621635864,3,3
0.3365017241239587,1,27,0,0.2499741225101012,1,0.682126424762561,3.2111588614747104,1.17853489823915,2,2
1.985421467126552,1,20,2,-1.2627889189697412,3,0.4275933446409601,-0.20433291408362084,-1.2004605391084409,1,1
-0.14715079896590372,0,37,1,0.025861079327902336,0,-0.986479322701267,-0.20433291408362084,2.490973562249665,0,0
-0.5941842592904808,1,39,1,0.2499741225101012,1,-1.0571829560683783,-0.20433291408362084,0.17343003397290166,0,0
-0.7539173646922818,1,25,1,-1.0386758757875423,3,0.3568897112738487,-0.20433291408362084,-1.0720234886541995,2,2
1.7028141071512444,1,23,0,1.2024545560344464,0,-0.4208502557643762,1.5034129736955448,0.723977687338448,2,2
0.12816015280640483,1,28,2,0.5861436872833995,2,1.36088130508683,-0.20433291408362084,-1.0416099146565623,2,2
0.10363325950430553,1,35,0,1.0343697736477973,2,-0.010769182235130317,-0.20433291408362084,-0.19555283305046145,0,0
-0.9050180998257461,1,30,2,-0.3663367462409457,0,-1.4248418495773574,-0.20433291408362084,2.3369878805992266,2,2
-0.19456032456660982,0,5,2,0.698200208874499,0,-0.05319136225539713,-0.20433291408362084,2.1174355724664267,3,3
-0.8320540177957577,1,40,0,-1.4308737013563904,3,-0.03905063558197486,-0.20433291408362084,-1.2407141000460444,0,0
0.020872122328506344,1,21,1,-0.9826476149919926,3,-1.2268716761494456,-0.20433291408362084,-1.0802170765303098,2,1
0.4694813327814305,1,6,1,1.650680642398844,2,-0.4208502557643762,-0.20433291408362084,-0.10603276451153307,3,3
